100|"ADC660"| 0308.000000| 0000.000000| 0011.000000|2.000000
100|"ADC660X"| 0066.000000| 0000.000000| 0000.000000|0.000000
100|"ADC700"| 0039.000000| 0050.000000| 0000.000000|0.000000
100|"ADC700X"| 0012.000000| 0000.000000| 0000.000000|0.000000
100|"ADC710"| 0840.000000| 0000.000000| 0117.000000|117.000000
100|"ADC710X"| 0049.000000| 0000.000000| 0002.000000|2.000000
100|"ADC720D"| 0108.000000| 0275.000000| 0134.000000|72.000000
100|"ADC720DW"| 0066.000000| 0000.000000| 0009.000000|9.000000
100|"ADC721B"| 0026.000000| 0050.000000| 0000.000000|0.000000
100|"ADC722WP"| 0008.000000| 0945.000000| 0214.000000|8.000000
100|"ADC723PIR"| 0029.000000| 0050.000000| 0002.000000|2.000000
100|"ADC732X"| 0007.000000| 0000.000000| 0005.000000|5.000000
100|"ADC762"| 0001.000000| 0000.000000|-0002.000000|0.000000
100|"ADC780-ORING"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"ADC780CM-24"| 0032.000000| 0000.000000| 0003.000000|3.000000
100|"ADC780CM-24HI"| 0005.000000| 0000.000000| 0000.000000|0.000000
100|"ADC780CM-H24"| 0034.000000| 0000.000000| 0000.000000|0.000000
100|"ADC780FD-24"| 0104.000000| 0000.000000| 0038.000000|34.000000
100|"ADC780SD-24"| 0016.000000| 0533.000000| 0080.000000|16.000000
100|"ADC780SD-24X"| 0022.000000| 0000.000000| 0003.000000|3.000000
100|"ADC780SD-H24"| 0205.000000| 0000.000000| 0000.000000|0.000000
100|"ADC780SD-HB24"| 0007.000000| 0000.000000| 0000.000000|0.000000
100|"ADC824UL"| 0180.000000| 0050.000000| 0122.000000|95.000000
100|"ADCA330CN"|-0069.000000| 0000.000000|-0012.000000|0.000000
109|"ADCA330CN"| 0492.000000| 0000.000000| 1557.000000|492.000000
100|"ADCA470CAFN"| 0013.000000| 0001.000000|-0011.000000|1.000000
109|"ADCA470CAFN"| 0001.000000| 0000.000000| 0591.000000|1.000000
109|"ADCC0200"| 0042.000000| 0000.000000| 0000.000000|0.000000
109|"ADCC0300"| 0028.000000| 0000.000000| 0001.000000|1.000000
109|"ADCCACPSN"| 0027.000000| 0000.000000| 0000.000000|0.000000
100|"ADCH10"| 0097.000000| 0000.000000| 0000.000000|0.000000
100|"ADCH10B"| 0030.000000| 0000.000000| 0010.000000|10.000000
100|"ADCH10H"| 0039.000000| 0000.000000| 0000.000000|0.000000
100|"ADCH10HB"| 0094.000000| 0000.000000| 0000.000000|0.000000
100|"ADCH10HBMT8"| 0441.000000| 0185.000000| 0000.000000|0.000000
100|"ADCH10MT8"| 0117.000000| 0075.000000| 0000.000000|0.000000
100|"ADCH10SS"| 0017.000000| 0010.000000| 0011.000000|11.000000
100|"ADCHMTCEIL"| 0052.000000| 0025.000000| 0014.000000|14.000000
100|"ADCHMTCRNR"| 0006.000000| 0000.000000| 0001.000000|0.000000
100|"ADCHMTPED"| 0023.000000| 0000.000000| 0000.000000|0.000000
100|"ADCHMTPOLE"| 0099.000000| 0000.000000| 0002.000000|2.000000
100|"ADCHMTWALL"| 0977.000000| 0000.000000| 0234.000000|173.000000
100|"ADCLVF1836DC"| 0050.000000| 0000.000000| 0022.000000|22.000000
100|"ADCLVF3212DC"| 0224.000000| 0020.000000| 0003.000000|2.000000
100|"ADCLVF3212MI"| 0323.000000| 0000.000000| 0000.000000|0.000000
100|"ADCM100T"| 0868.000000| 0000.000000| 0243.000000|189.000000
100|"ADDG4004080N"| 0002.000000| 0038.000000| 0007.000000|2.000000
100|"ADDG4004160N"| 0069.000000| 0000.000000| 0000.000000|0.000000
100|"ADDG4004320N"| 0049.000000| 0000.000000| 0000.000000|0.000000
100|"ADDG4009160N"| 0003.000000| 0024.000000| 0002.000000|2.000000
100|"ADDG4009320N"| 0030.000000| 0000.000000| 0001.000000|1.000000
100|"ADDG4016080N"| 0048.000000| 0000.000000| 0000.000000|0.000000
100|"ADDG4016160N"| 0106.000000| 0000.000000| 0000.000000|0.000000
100|"ADDG4016320N"| 0059.000000| 0000.000000| 0004.000000|4.000000
100|"ADDGRC20"| 0014.000000| 0000.000000| 0000.000000|0.000000
100|"ADIX4008P072"| 0001.000000| 0015.000000| 0006.000000|1.000000
100|"ADIX4008P072P"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"ADIX4008P096"| 0001.000000| 0005.000000| 0000.000000|0.000000
109|"ADLOVFID49N"| 0004.000000| 0000.000000| 0032.000000|4.000000
100|"ADLOVSIH49N"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"ADMC1361"| 0117.000000| 0035.000000| 0000.000000|0.000000
100|"ADMC1362"| 0191.000000| 0120.000000| 0012.000000|12.000000
100|"ADMC1363"| 0013.000000| 0013.000000| 0000.000000|0.000000
100|"ADMC1365"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"ADMC1366"| 1409.000000| 0460.000000| 0193.000000|13.000000
100|"ADMEMOCAM"| 0028.000000| 0000.000000| 0000.000000|0.000000
100|"ADMM9CR"| 0023.000000| 0000.000000| 0000.000000|0.000000
100|"ADMN2032N"| 0029.000000| 0000.000000| 0002.000000|2.000000
100|"ADMN3019N"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"ADMNC1LCD15"| 0364.000000| 0030.000000| 0079.000000|44.000000
100|"ADMNC1LCD17"| 0085.000000| 0012.000000| 0019.000000|16.000000
100|"ADMNCA1LCD17"| 0007.000000| 0000.000000| 0001.000000|1.000000
100|"ADMNLCD20"| 0008.000000| 0072.000000| 0041.000000|8.000000
100|"ADMNLCD20RK"| 0054.000000| 0000.000000| 0001.000000|1.000000
100|"ADMNLCD20W"| 0011.000000| 0046.000000| 0000.000000|0.000000
100|"ADMNLCDRKMNT"| 0015.000000| 0010.000000| 0000.000000|0.000000
100|"ADMNM1LCD15"| 0063.000000| 0045.000000| 0026.000000|23.000000
100|"ADMNM1LCD17"| 0192.000000| 0000.000000| 0016.000000|12.000000
100|"ADMNMT32"| 0005.000000| 0000.000000| 0000.000000|0.000000
100|"ADMNMTLCDP"| 0042.000000| 0060.000000| 0011.000000|4.000000
100|"ADMNMTLCDW"| 0105.000000| 0000.000000| 0010.000000|10.000000
100|"ADMNMTLCDWA"| 0169.000000| 0000.000000| 0008.000000|8.000000
109|"ADMPLT16C2"| 0013.000000| 0000.000000| 0000.000000|0.000000
109|"ADMPLT16C3"| 0013.000000| 0000.000000| 0000.000000|0.000000
109|"ADMPLT32"| 0002.000000| 0000.000000| 0000.000000|0.000000
109|"ADMPLT32C2"| 0020.000000| 0000.000000| 0000.000000|0.000000
109|"ADMPLT32C3"| 0021.000000| 0000.000000| 0000.000000|0.000000
100|"ADQUAD41N"| 0036.000000| 0000.000000| 0000.000000|0.000000
100|"ADQUAD47-1"| 0010.000000| 0005.000000| 0000.000000|0.000000
100|"ADQUAD77"| 0260.000000| 0207.000000| 0035.000000|21.000000
100|"ADQUAD87"| 0434.000000| 0317.000000| 0014.000000|11.000000
100|"ADR8010RK"| 0031.000000| 0000.000000| 0000.000000|0.000000
100|"ADSPOT"| 0034.000000| 0040.000000| 0037.000000|34.000000
100|"ADT2813/90"| 0047.000000| 0000.000000| 0000.000000|0.000000
100|"ADTRET-CC4APKG"| 0004.000000| 0000.000000| 0000.000000|0.000000
100|"ADULP"| 0018.000000| 0000.000000| 0000.000000|0.000000
100|"ADULP-30"| 0034.000000| 0019.000000|-0006.000000|0.000000
100|"ADULP-96"| 0009.000000| 0030.000000| 0001.000000|0.000000
100|"ADV096HD"| 0130.000000| 1664.000000| 0233.000000|130.000000
100|"ADV1477V"| 0029.000000| 0000.000000| 0000.000000|0.000000
100|"ADV1477VX"| 0008.000000| 0000.000000| 0000.000000|0.000000
100|"ADV1477X"| 0023.000000| 0000.000000| 0000.000000|0.000000
100|"ADV1577VX"| 0006.000000| 0000.000000| 0001.000000|1.000000
100|"ADV1577X"| 0010.000000| 0000.000000| 0000.000000|0.000000
100|"ADXS1001016"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"ADXS3001001"| 0006.000000| 0015.000000| 0000.000000|0.000000
100|"ADXS3001002"| 0039.000000| 0005.000000| 0000.000000|0.000000
100|"ALT-6062-5"| 0008.000000| 0000.000000| 0000.000000|0.000000
100|"AR-DOC"| 0243.000000| 0000.000000| 0000.000000|0.000000
100|"ARK-501"| 0010.000000| 0000.000000| 0001.000000|1.000000
100|"ARK-501BLK"| 0008.000000| 0000.000000| 0000.000000|0.000000
100|"AS0015-00"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"AS0016-00"| 0006.000000| 0000.000000| 0000.000000|0.000000
100|"AS002"| 0001.000000| 0000.000000| 0001.000000|0.000000
100|"AS0020-00"| 0001.000000| 0000.000000| 0001.000000|0.000000
100|"AS0054-00"| 0032.000000| 0000.000000| 0003.000000|3.000000
100|"AS0054-01"| 0004.000000| 0000.000000| 0000.000000|0.000000
100|"AS0063-01"| 0112.000000| 0000.000000| 0018.000000|15.000000
100|"AS0063-05"| 0188.000000| 0200.000000| 0017.000000|11.000000
100|"AS0063-CAB"| 0216.000000| 0000.000000| 0000.000000|0.000000
100|"AS0063CAB"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"AS0073-000"| 0003.000000| 0030.000000| 0030.000000|3.000000
100|"AS0074-000"| 0011.000000| 0000.000000| 0000.000000|0.000000
100|"AS0100-004NPS"| 0006.000000| 0000.000000| 0000.000000|0.000000
100|"AS0101-600"| 0004.000000| 0030.000000| 0000.000000|0.000000
100|"ASC-121T"| 2650.000000| 0000.000000| 0300.000000|300.000000
100|"ASK-116T"| 0064.000000| 0000.000000| 0000.000000|0.000000
100|"ASR-620"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"AT-132-AT"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"AT-132-AT-PS"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"AT-132-NR-S-PS"| 0004.000000| 0000.000000| 0000.000000|0.000000
100|"AT132-A-PO"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"AT132-NR-S"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"AT132A"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"AT132AM"| 0014.000000| 0000.000000| 0000.000000|0.000000
100|"AT132LED"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"AT132V"| 0003.000000| 0012.000000| 0000.000000|0.000000
100|"AVT-159"| 0022.000000| 0000.000000| 0000.000000|0.000000
100|"AW5082"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"AXCD16"| 0015.000000| 0000.000000| 0000.000000|0.000000
100|"AXCD4"| 0037.000000| 0000.000000| 0000.000000|0.000000
100|"AXCD9"| 0007.000000| 0000.000000| 0000.000000|0.000000
100|"AXCD9X"| 0012.000000| 0000.000000| 0000.000000|0.000000
100|"AXMD16"| 0007.000000| 0000.000000| 0000.000000|0.000000
100|"AXMD16X"| 0020.000000| 0000.000000| 0000.000000|0.000000
100|"AXRC"| 0014.000000| 0000.000000| 0000.000000|0.000000
100|"BC-301"| 0035.000000| 0125.000000| 0001.000000|1.000000
100|"BC-MPL"| 0115.000000| 0000.000000| 0000.000000|0.000000
100|"BK-1ADT"| 0006.000000| 0000.000000| 0001.000000|1.000000
100|"C2104-13"| 0006.000000| 0000.000000| 0000.000000|0.000000
100|"C2116-14"| 0125.000000| 0000.000000| 0020.000000|20.000000
100|"C2122-14"| 0019.000000| 0005.000000| 0000.000000|0.000000
100|"C2580-24"| 0009.000000| 0000.000000| 0000.000000|0.000000
100|"C2616-27"| 0005.000000| 0000.000000| 0000.000000|0.000000
100|"C2626-27"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"C2927-37"| 0498.000000| 0000.000000| 0000.000000|0.000000
100|"C3140-49"| 0022.000000| 0000.000000| 0000.000000|0.000000
100|"C3141-49"| 0013.000000| 0000.000000| 0000.000000|0.000000
100|"C3142-49"| 0005.000000| 0000.000000| 0000.000000|0.000000
100|"C3143-49"| 0004.000000| 0000.000000| 0000.000000|0.000000
100|"C3144-99"| 0009.000000| 0020.000000| 0001.000000|1.000000
100|"C3146-99"| 0009.000000| 0000.000000| 0000.000000|0.000000
100|"C3147-99"| 0087.000000| 0000.000000| 0000.000000|0.000000
100|"C3200-24"| 0009.000000| 0000.000000| 0000.000000|0.000000
100|"C3311-05"| 0004.000000| 0000.000000| 0002.000000|2.000000
100|"C3312-05"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"C3626-31"| 0012.000000| 0000.000000| 0000.000000|0.000000
100|"C3700H-2V2AW"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"C3752-99"| 0034.000000| 0000.000000| 0006.000000|8.000000
100|"C3829-14"| 0007.000000| 0000.000000| 0001.000000|1.000000
100|"C3855-99"| 0019.000000| 0000.000000| 0000.000000|0.000000
100|"C3887-10"| 0005.000000| 0000.000000| 0001.000000|1.000000
100|"CAB-100EXT"| 0085.000000| 0000.000000| 0000.000000|0.000000
100|"CBC-4030-1D"| 0073.000000| 0002.000000| 0000.000000|0.000000
100|"CBC-4030-2D"| 0010.000000| 0000.000000| 0000.000000|0.000000
100|"CBLK-10"| 0149.000000| 0716.000000| 0075.000000|0.000000
100|"CBLK-11"| 0008.000000| 0029.000000| 0000.000000|0.000000
100|"CBLK-12"| 0003.000000| 0005.000000| 0000.000000|0.000000
100|"CC3751H-2"| 0007.000000| 0000.000000| 0000.000000|0.000000
100|"CC800-202"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"CC800-21"| 0027.000000| 0000.000000| 0000.000000|0.000000
100|"CC800-311"| 0011.000000| 0000.000000| 0000.000000|0.000000
100|"CC800-518"| 0010.000000| 0000.000000| 0000.000000|0.000000
100|"CC800-738"| 0011.000000| 0004.000000| 0000.000000|0.000000
100|"CC800-740"| 0007.000000| 0001.000000| 0000.000000|0.000000
100|"CC800-781"| 0007.000000| 0000.000000| 0000.000000|0.000000
100|"CC800-782"| 0006.000000| 0000.000000| 0000.000000|0.000000
100|"CC800-784"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"CC800-80"| 0017.000000| 0000.000000| 0000.000000|0.000000
100|"CC800-800"| 2233.000000| 0000.000000| 0000.000000|0.000000
100|"CC800-81518"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"CC800-82"| 0008.000000| 0000.000000| 0000.000000|0.000000
100|"CC800-830"| 0012.000000| 0000.000000| 0000.000000|0.000000
100|"CC800-84"| 0010.000000| 0000.000000| 0000.000000|0.000000
100|"CC800-850"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"CC800-85451"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"CC800-860"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"CC800-86031"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"CC800-87"| 4450.000000| 0300.000000| 0000.000000|0.000000
100|"CC800-9010DIGI"| 0005.000000| 0006.000000| 0000.000000|0.000000
100|"CC800-906"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"CC800-AGS-SA"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"CC800-VA2"| 0015.000000| 0000.000000| 0001.000000|0.000000
100|"CC800/1S-NV"| 0003.000000| 0000.000000| 0003.000000|3.000000
100|"CC800/CC"| 0009.000000| 0000.000000| 0000.000000|0.000000
100|"CC800/CS"| 0011.000000| 0001.000000| 0001.000000|0.000000
100|"CC800/EFS"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"CC800/FLO"| 0009.000000| 0000.000000| 0001.000000|0.000000
100|"CC800/TWN"| 0009.000000| 0001.000000| 0004.000000|0.000000
100|"CC800/VCB-3DPLUS"| 0011.000000| 0004.000000| 0001.000000|0.000000
100|"CC8RAID5-UP"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"CM400"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"CPAKI3302-12"| 0007.000000| 0000.000000| 0000.000000|0.000000
100|"CPAKI3303-8"| 0018.000000| 0004.000000| 0005.000000|5.000000
100|"CPAKI3803-8"| 0006.000000| 0000.000000| 0001.000000|1.000000
100|"CPAKI4702-12"| 0014.000000| 0004.000000| 0004.000000|4.000000
100|"CPAKI4703-8"| 0004.000000| 0100.000000| 0058.000000|4.000000
100|"CPAKIC3802-12"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"CPAKIP3303-8"| 0004.000000| 0002.000000| 0000.000000|0.000000
100|"CPAKIP4703-8"| 0002.000000| 0003.000000| 0000.000000|0.000000
100|"CPAKIW3302-12"| 0005.000000| 0000.000000| 0000.000000|0.000000
100|"CPAKIW3303-8"| 0160.000000| 0220.000000| 0194.000000|79.000000
100|"CPAKIW3305-50"| 0053.000000| 0015.000000| 0001.000000|1.000000
100|"CPAKIW3803-8"| 0048.000000| 0000.000000| 0025.000000|21.000000
100|"CPAKIW4705-50"| 0001.000000| 0026.000000| 0016.000000|1.000000
100|"CPAKIW5802-12"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"CPAKIW5803-8"| 0011.000000| 0000.000000| 0000.000000|0.000000
100|"CPAKO3303-8"| 0079.000000| 0000.000000| 0040.000000|40.000000
100|"CPAKO3305-50"| 0005.000000| 0050.000000| 0013.000000|5.000000
100|"CPAKO3803-8"| 0028.000000| 0010.000000| 0000.000000|0.000000
100|"CPAKO3805-50"| 0005.000000| 0000.000000| 0000.000000|0.000000
100|"CPAKO4702-12"| 0002.000000| 0025.000000| 0020.000000|2.000000
100|"CPAKO5803-8"| 0012.000000| 0000.000000| 0000.000000|0.000000
100|"CPAKO5805-50"| 0012.000000| 0030.000000| 0000.000000|0.000000
100|"CPAKOP3303-8"| 0001.000000| 0004.000000| 0000.000000|0.000000
100|"CPAKOP3305-50"| 0004.000000| 0004.000000| 0000.000000|0.000000
100|"CPAKOP5805-50"| 0003.000000| 0000.000000| 0000.000000|0.000000
100|"CRSTREP-S9"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"CW-ANT-PA"| 0005.000000| 0009.000000| 0008.000000|5.000000
100|"CW-RID-1"| 0008.000000| 0002.000000| 0002.000000|2.000000
100|"D40025D-012"| 0081.000000| 0002.000000| 0002.000000|2.000000
100|"D40025D-024"| 0079.000000| 0003.000000| 0001.000000|1.000000
100|"D40025P-012"| 0042.000000| 0000.000000| 0000.000000|0.000000
100|"D40025P-024"| 0023.000000| 0019.000000| 0000.000000|0.000000
100|"D60025D-024"| 0006.000000| 0028.000000| 0020.000000|6.000000
100|"D60025D-036"| 0029.000000| 0019.000000| 0025.000000|11.000000
100|"D60025P-012"| 0002.000000| 0013.000000| 0000.000000|0.000000
100|"D60025S-012"| 0007.000000| 0054.000000| 0000.000000|0.000000
100|"D60025S-024"| 0018.000000| 0005.000000| 0006.000000|4.000000
100|"D60031D-012"| 0001.000000| 0028.000000| 0003.000000|1.000000
100|"D60031D-016R"| 0008.000000| 0017.000000| 0013.000000|8.000000
100|"D60031D-032"| 0104.000000| 0293.000000| 0084.000000|75.000000
100|"D60031D-032-1"| 0001.000000| 0008.000000|-0001.000000|0.000000
100|"D60031D-032R"| 0006.000000| 0073.000000| 0032.000000|6.000000
100|"D60031D-048"| 0007.000000| 0651.000000| 0382.000000|7.000000
100|"D60031D-048-1"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"D60031D-048R"| 0018.000000| 0139.000000| 0127.000000|14.000000
100|"D60031P-012-1"| 0006.000000| 0021.000000| 0005.000000|5.000000
100|"D60031P-016R"| 0002.000000| 0016.000000| 0000.000000|0.000000
100|"D60031P-016R-1"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"D60031P-032"| 0006.000000| 0040.000000| 0004.000000|5.000000
100|"D60031P-048"| 0001.000000| 0064.000000| 0019.000000|1.000000
100|"D60031P-048-1"| 0001.000000| 0001.000000| 0000.000000|0.000000
100|"D60031S-016"| 0001.000000| 0008.000000| 0001.000000|1.000000
100|"D60031S-032"| 0003.000000| 0017.000000| 0007.000000|2.000000
100|"D60031S-048-1"| 0057.000000| 0002.000000| 0000.000000|0.000000
100|"D80025D-012"| 0015.000000| 0003.000000| 0002.000000|2.000000
100|"D80025D-024"| 0002.000000| 0005.000000| 0005.000000|2.000000
100|"D80031D-012"| 0013.000000| 0093.000000| 0010.000000|12.000000
100|"D80031D-012-1"| 0004.000000| 0049.000000| 0000.000000|0.000000
100|"D80031D-016"| 0003.000000| 0024.000000| 0019.000000|3.000000
100|"D80031D-016-1"| 0002.000000| 0001.000000| 0003.000000|2.000000
100|"D80031D-032"| 0016.000000| 0019.000000| 0005.000000|5.000000
100|"D80031D-048"| 0001.000000| 0012.000000| 0003.000000|1.000000
100|"D80031P-012"| 0001.000000| 0023.000000| 0002.000000|1.000000
100|"D80031P-048"| 0001.000000| 0003.000000| 0002.000000|1.000000
100|"D80031S-012"| 0002.000000| 0027.000000| 0005.000000|2.000000
100|"DF5CA-0V3A"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"DF5LINERKIT"| 0007.000000| 0000.000000| 0000.000000|0.000000
100|"DMO-414F"| 0004.000000| 0000.000000| 0000.000000|0.000000
100|"DMV14Q"| 0006.000000| 0001.000000| 0000.000000|0.000000
100|"DMV14Q-1"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"DMV16Q"| 0001.000000| 0001.000000| 0000.000000|0.000000
100|"DMV16Q-1"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"DMV19Q-1"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"DMV94Q-1"| 0002.000000| 0000.000000| 0001.000000|1.000000
100|"DMV96Q"| 0007.000000| 0020.000000| 0000.000000|0.000000
100|"DMV96Q-1"| 0001.000000| 0002.000000| 0001.000000|1.000000
100|"DMV99Q-1"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"DN1478"| 0069.000000| 0000.000000| 0000.000000|0.000000
100|"DN1518"| 0073.000000| 0000.000000| 0015.000000|14.000000
100|"DN1527"| 0108.000000| 0000.000000| 0008.000000|7.000000
100|"DN1528"| 0087.000000| 0000.000000| 0003.000000|3.000000
100|"DS-4114-05"| 0028.000000| 0004.000000| 0000.000000|0.000000
100|"DS-411408"| 0005.000000| 0000.000000| 0000.000000|0.000000
100|"DS-4114F-05"| 0010.000000| 0000.000000| 0000.000000|0.000000
100|"DS-4114F-08"| 0007.000000| 0000.000000| 0003.000000|3.000000
100|"DSC-P2W26K"| 0016.000000| 0045.000000| 0040.000000|16.000000
100|"DU-MODEM-HOS"| 0001.000000| 0002.000000| 0000.000000|0.000000
100|"DVRM-01"| 0745.000000| 0000.000000| 0043.000000|36.000000
100|"E-COR-BADGE"| 0175.000000| 0000.000000| 0001.000000|0.000000
100|"E-COR-COM"| 0017.000000| 0000.000000| 0000.000000|0.000000
100|"E-COR-DEMO"| 0187.000000| 0000.000000| 0000.000000|0.000000
100|"E-COR-ELV"| 0201.000000| 0000.000000| 0002.000000|1.000000
100|"E-COR-EN"| 0026.000000| 0000.000000| 0016.000000|14.000000
100|"E-COR-FR"| 0004.000000| 0000.000000| 0002.000000|2.000000
100|"E-COR-MAN-EN"| 0015.000000| 0000.000000| 0000.000000|0.000000
100|"E-COR-MAN-SP"| 0008.000000| 0000.000000| 0000.000000|0.000000
100|"E-COR-RDN"| 0009.000000| 0000.000000| 0000.000000|0.000000
100|"E-COR-REV"| 0002.000000| 0010.000000| 0000.000000|0.000000
100|"E-COR-SLK"| 0242.000000| 0000.000000| 0001.000000|0.000000
100|"E-COR-SLKMEN"| 0016.000000| 0000.000000| 0000.000000|0.000000
100|"E-COR-SP"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"E-COR-WS6"| 0002.000000| 0002.000000| 0000.000000|0.000000
100|"E-GLO-COM-V3"| 0003.000000| 0000.000000| 0000.000000|0.000000
100|"E-GLO-CORCOM-V3"| 0002.000000| 0005.000000| 0000.000000|0.000000
100|"E-GLO-MAN-EN-V3"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"E-GLO-REV"| 0026.000000| 0000.000000| 0000.000000|0.000000
100|"E-GLO-SQL"| 0008.000000| 0000.000000| 0000.000000|0.000000
100|"E-GLO-SQL-V3"| 0001.000000| 0004.000000| 0000.000000|0.000000
100|"E-GLO-UPG-EN-V3"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"E-GLO-WS1-V3"| 0004.000000| 0000.000000| 0000.000000|0.000000
100|"E-GLO-WS8-V3"| 0005.000000| 0002.000000| 0000.000000|0.000000
100|"E-SPE-EN"| 0001.000000| 0075.000000| 0041.000000|1.000000
100|"E-SPE-FR"| 0006.000000| 0000.000000| 0004.000000|4.000000
100|"E-SPE-MAN-EN"| 0014.000000| 0000.000000| 0000.000000|0.000000
100|"E-SPE-MAN-FR"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"E-SPE-MAN-SP"| 0008.000000| 0000.000000| 0000.000000|0.000000
100|"E-SPE-REV"| 0013.000000| 0000.000000| 0000.000000|0.000000
100|"E-SPE-SP"| 0001.000000| 0000.000000| 0001.000000|1.000000
100|"EC75"| 0177.000000| 0000.000000| 0036.000000|30.000000
100|"EC90-XR"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"EE-DOCS"| 6772.000000| 0000.000000| 0038.000000|35.000000
100|"EGLOWS1-ENCD"| 0026.000000| 0000.000000| 0000.000000|0.000000
100|"EH2512-1"| 0004.000000| 0000.000000| 0000.000000|0.000000
100|"EM1450"| 0004.000000| 0000.000000| 0000.000000|0.000000
100|"ENTRA-GLO-CD"| 1990.000000| 0000.000000| 0000.000000|0.000000
100|"ENTRA-LS"| 0006.000000| 0000.000000| 0000.000000|0.000000
100|"ENTRA-LS-DIS"| 0008.000000| 0000.000000| 0000.000000|0.000000
100|"ENTRA-LS-UPG"| 0025.000000| 0000.000000| 0000.000000|0.000000
100|"ENTRA-LS/UPG"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"ENTRA-RS-DEM"| 0119.000000| 0000.000000| 0000.000000|0.000000
100|"ENTRA-RS-DIS"| 0016.000000| 0000.000000| 0000.000000|0.000000
100|"ENTRA-RS-UPG"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"ENTRA-RS/UPG"| 0018.000000| 0000.000000| 0000.000000|0.000000
100|"EOL-485"| 0870.000000| 0000.000000| 0000.000000|0.000000
100|"EP-120-4E"| 0003.000000| 0000.000000| 0000.000000|0.000000
100|"EP-2202"| 0014.000000| 0000.000000| 0000.000000|0.000000
100|"EP-8002"| 0190.000000| 0250.000000| 0023.000000|13.000000
100|"EP-ENTRA"| 0005.000000| 0016.000000| 0000.000000|0.000000
100|"EP-ENTRA2"| 0047.000000| 0840.000000| 0101.000000|47.000000
100|"EP-IOPASS"| 0120.000000| 0000.000000| 0000.000000|0.000000
100|"EP-WP"| 0045.000000| 0100.000000| 0000.000000|0.000000
100|"EP190-1"| 0052.000000| 0000.000000| 0000.000000|0.000000
100|"EP190-2"| 0155.000000| 0000.000000| 0000.000000|0.000000
100|"EP191-3"| 0033.000000| 0000.000000| 0000.000000|0.000000
100|"EPMPDK"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"ES-KTP/103SN"| 0002.000000| 0036.000000| 0000.000000|0.000000
100|"ESM480"| 0001.000000| 0063.000000| 0026.000000|1.000000
100|"FA-81518"| 0068.000000| 0000.000000| 0000.000000|0.000000
100|"FA-81593"| 0069.000000| 0000.000000| 0000.000000|0.000000
100|"FA-81733"| 0056.000000| 0000.000000| 0000.000000|0.000000
100|"FA-81740"| 0073.000000| 0000.000000| 0000.000000|0.000000
100|"FA-81783"| 0069.000000| 0000.000000| 0000.000000|0.000000
100|"FA-86031"| 0070.000000| 0000.000000| 0000.000000|0.000000
